n_over_m,sparsity,condition,seed,feature,w_norm,I_i,D_i,self_drop,collateral,n_represented
8,0.9,lat,4,6,2.1218199729919434,0.06147344782948494,0.4988068640232086,1.0010066032409668,0.05594991147518158,19
8,0.9,lat,4,7,2.0367465019226074,0.05241657793521881,0.48390132188796997,1.0283030271530151,0.057183887809515,19
8,0.9,lat,4,8,1.9702966213226318,0.04081064090132713,0.49727675318717957,1.026367425918579,0.05692271888256073,19
8,0.9,lat,4,9,2.128873586654663,0.07591228187084198,0.4978317320346832,1.0206657648086548,0.0570305660367012,19
8,0.9,lat,4,10,2.082650899887085,0.07351316511631012,0.49423059821128845,1.005090355873108,0.05518241971731186,19
8,0.9,lat,4,11,2.117347240447998,0.06125934049487114,0.49673718214035034,1.0080446004867554,0.055584099143743515,19
8,0.9,lat,4,12,1.8757778406143188,0.042095333337783813,0.49413207173347473,1.0034908056259155,0.055751606822013855,19
8,0.9,lat,4,13,2.373593807220459,0.06822908669710159,0.4870151877403259,1.0089764595031738,0.05631445348262787,19
8,0.9,lat,4,14,1.9552993774414062,0.11925092339515686,0.4332597553730011,1.0348901748657227,0.044183362275362015,19
8,0.9,lat,4,15,2.0690345764160156,0.07062400877475739,0.48878878355026245,0.9977495670318604,0.056042518466711044,19
8,0.9,lat,4,16,2.2182350158691406,0.12445013970136642,0.4880301058292389,0.9979740977287292,0.03757818043231964,19
8,0.9,lat,4,17,2.022279739379883,0.05213935300707817,0.47751858830451965,1.0294914245605469,0.057110149413347244,19
8,0.9,lat,4,18,1.7722582817077637,0.26723653078079224,0.44487789273262024,1.076465368270874,0.019224775955080986,19
8,0.99,baseline,0,0,1.9452052116394043,0.08101160824298859,0.33206531405448914,0.9548959732055664,0.06799574941396713,48
8,0.99,baseline,0,1,2.083066463470459,0.06923051178455353,0.4228757619857788,0.971437394618988,0.06332946568727493,48
8,0.99,baseline,0,2,1.8001388311386108,0.08497967571020126,0.361503541469574,0.9763655066490173,0.061705444008111954,48
8,0.99,baseline,0,3,2.488931655883789,0.10620300471782684,0.399173378944397,0.9653717875480652,0.11063935607671738,48
8,0.99,baseline,0,4,1.316943645477295,0.09441767632961273,0.21922017633914948,0.9676133990287781,0.06116127967834473,48
8,0.99,baseline,0,5,1.8487805128097534,0.04395969212055206,0.4044279456138611,0.984636664390564,0.04235181584954262,48
8,0.99,baseline,0,6,1.3903312683105469,0.09523820132017136,0.19472132623195648,0.9762279987335205,0.08957242220640182,48
8,0.99,baseline,0,7,2.8406903743743896,0.08885210752487183,0.4614504873752594,0.9922800660133362,0.09347590804100037,48
8,0.99,baseline,0,8,1.5380914211273193,0.05718590319156647,0.2582063376903534,0.977670431137085,0.059398163110017776,48
8,0.99,baseline,0,9,1.8087373971939087,0.09389753639698029,0.27537864446640015,0.9819260835647583,0.07158516347408295,48
8,0.99,baseline,0,11,1.5059250593185425,0.11988332122564316,0.22546246647834778,0.9710266590118408,0.06111931800842285,48
8,0.99,baseline,0,12,1.5637227296829224,0.047878216952085495,0.3014846742153168,0.9532745480537415,0.040010083466768265,48
8,0.99,baseline,0,13,1.6275354623794556,0.05212107673287392,0.31159839034080505,0.9634759426116943,0.04913296177983284,48
8,0.99,baseline,0,14,1.5780011415481567,0.11603732407093048,0.21035347878932953,0.9526325464248657,0.07648314535617828,48
8,0.99,baseline,0,15,1.550209879875183,0.12963159382343292,0.19691163301467896,0.91837078332901,0.0668880045413971,48
8,0.99,baseline,0,16,1.5554338693618774,0.15928204357624054,0.21004845201969147,0.9485815167427063,0.062275610864162445,48
8,0.99,baseline,0,17,1.956281304359436,0.2187754511833191,0.25718367099761963,0.9296242594718933,0.04769768938422203,48
8,0.99,baseline,0,18,1.9090476036071777,0.10879165679216385,0.2725614309310913,0.9816160202026367,0.07453089207410812,48
8,0.99,baseline,0,19,1.5635219812393188,0.08547937124967575,0.21049700677394867,0.9263654947280884,0.06940054148435593,48
8,0.99,baseline,0,20,1.5608036518096924,0.11300406605005264,0.24292710423469543,0.8847957849502563,0.042645491659641266,48
8,0.99,baseline,0,21,1.4768191576004028,0.1428692787885666,0.16138800978660583,0.9183906316757202,0.05117517337203026,48
8,0.99,baseline,0,22,1.747300624847412,0.08048307150602341,0.2205054759979248,0.9344991445541382,0.08812656998634338,48
8,0.99,baseline,0,23,1.5282012224197388,0.0753883570432663,0.18925879895687103,0.940805971622467,0.07068584114313126,48
8,0.99,baseline,0,24,1.9062941074371338,0.29209718108177185,0.21421124041080475,0.9046722650527954,0.034699346870183945,48
8,0.99,baseline,0,25,1.537601351737976,0.08260130137205124,0.18924658000469208,0.8905078768730164,0.06784145534038544,48
8,0.99,baseline,0,26,1.4877060651779175,0.11784376949071884,0.18537625670433044,0.9107526540756226,0.04570253938436508,48
8,0.99,baseline,0,27,2.2765755653381348,0.38068071007728577,0.25541648268699646,0.8003688454627991,0.004501789342612028,48
8,0.99,baseline,0,28,1.5800135135650635,0.12953832745552063,0.1842319518327713,0.91862952709198,0.06272882223129272,48
8,0.99,baseline,0,29,1.2093795537948608,0.097286157310009,0.13041500747203827,0.7721736431121826,0.0817129835486412,48
8,0.99,baseline,0,30,1.2597771883010864,0.0718606486916542,0.13619832694530487,0.8545886874198914,0.07298855483531952,48
8,0.99,baseline,0,31,1.4729288816452026,0.045508213341236115,0.18970626592636108,0.8796778917312622,0.08633412420749664,48
8,0.99,baseline,0,32,1.3348388671875,0.18066734075546265,0.14652536809444427,0.7573009729385376,0.06656964123249054,48
8,0.99,baseline,0,33,0.35463660955429077,0.3209015130996704,0.0072651272639632225,0.0,0.05151849240064621,48
8,0.99,baseline,0,34,1.0106850862503052,0.17715387046337128,0.07396533340215683,0.6125218868255615,0.06599077582359314,48
8,0.99,baseline,0,36,0.5614538788795471,0.21820029616355896,0.018156209960579872,0.26534736156463623,0.10211790353059769,48
8,0.99,baseline,0,38,0.6355788111686707,0.19010458886623383,0.03524152189493179,0.4377836585044861,0.07559669017791748,48
8,0.99,baseline,0,39,0.6237443685531616,0.25034859776496887,0.021844029426574707,0.23397552967071533,0.09137537330389023,48
8,0.99,baseline,0,40,0.5349096059799194,0.3167479634284973,0.01723373495042324,0.13047856092453003,0.06329545378684998,48
8,0.99,baseline,0,45,0.4422355592250824,0.4073971211910248,0.009659649804234505,0.0018006563186645508,0.015687022358179092,48
8,0.99,baseline,0,46,0.36522573232650757,0.36395785212516785,0.0067498949356377125,0.024264931678771973,0.0272517129778862,48
8,0.99,baseline,0,47,0.3340148329734802,0.4026182293891907,0.005470102187246084,0.0003063678741455078,0.014367149211466312,48
8,0.99,baseline,0,52,0.41922441124916077,0.12905126810073853,0.015381519682705402,-0.0028493404388427734,0.06848568469285965,48
8,0.99,baseline,0,58,0.41826963424682617,0.32901421189308167,0.009063106961548328,0.0010970830917358398,0.03268998861312866,48
8,0.99,baseline,0,59,0.46373939514160156,0.3259292244911194,0.012461879290640354,0.0022516250610351562,0.05057768523693085,48
8,0.99,baseline,0,60,0.4978714883327484,0.3874262869358063,0.012948226183652878,0.005665779113769531,0.02051684632897377,48
8,0.99,baseline,0,69,0.5578864216804504,0.405296266078949,0.015437789261341095,7.426738739013672e-05,0.01675756648182869,48
8,0.99,baseline,0,73,1.3136411905288696,0.25311022996902466,0.10405469685792923,0.13399183750152588,0.08103884756565094,48
8,0.99,baseline,0,77,0.34917953610420227,0.39660966396331787,0.006016632542014122,0.0010035037994384766,0.01596071571111679,48
8,0.99,baseline,1,0,2.2250828742980957,0.09939463436603546,0.433928519487381,0.9870538711547852,0.06238611415028572,50
8,0.99,baseline,1,1,1.5565813779830933,0.11536358296871185,0.2519773840904236,1.0259630680084229,0.054911453276872635,50
8,0.99,baseline,1,2,1.691201090812683,0.0881631076335907,0.308069109916687,0.9832866191864014,0.05766107514500618,50
8,0.99,baseline,1,3,1.779159665107727,0.10060038417577744,0.29500386118888855,0.9405585527420044,0.05932169035077095,50
8,0.99,baseline,1,4,1.5452755689620972,0.061594828963279724,0.31593552231788635,0.9835131764411926,0.049221694469451904,50
8,0.99,baseline,1,5,1.7755985260009766,0.08750033378601074,0.322068989276886,0.9712548851966858,0.059275105595588684,50
8,0.99,baseline,1,6,1.6897190809249878,0.12899573147296906,0.2671692669391632,0.9975587129592896,0.08221624046564102,50
8,0.99,baseline,1,7,1.735121488571167,0.15858621895313263,0.2422797679901123,1.0076813697814941,0.06096253544092178,50
8,0.99,baseline,1,8,2.0460197925567627,0.07508639246225357,0.3836529552936554,0.9706909656524658,0.06327955424785614,50
8,0.99,baseline,1,9,1.445680856704712,0.06489315629005432,0.2905174791812897,0.9392733573913574,0.04377228766679764,50
8,0.99,baseline,1,10,1.7917345762252808,0.08692727982997894,0.3517826199531555,0.9691534042358398,0.05644990876317024,50
8,0.99,baseline,1,11,1.3839582204818726,0.10835915803909302,0.1670503169298172,0.9584699869155884,0.06870875507593155,50
8,0.99,baseline,1,12,1.2348461151123047,0.1404193937778473,0.1629929095506668,1.0983070135116577,0.05477817729115486,50
8,0.99,baseline,1,13,1.5074084997177124,0.06768425554037094,0.28065386414527893,0.9504393339157104,0.04687510058283806,50
8,0.99,baseline,1,14,1.1971116065979004,0.0890936404466629,0.21576957404613495,1.0089991092681885,0.0328858382999897,50
8,0.99,baseline,1,15,1.7554322481155396,0.04682515561580658,0.34295862913131714,0.9727000594139099,0.0480349063873291,50
8,0.99,baseline,1,16,1.6870547533035278,0.10639465600252151,0.23973819613456726,0.9056602716445923,0.06079230457544327,50
8,0.99,baseline,1,17,1.7360811233520508,0.08849368244409561,0.2518560588359833,0.952873706817627,0.07092268764972687,50
8,0.99,baseline,1,18,1.4670450687408447,0.09398193657398224,0.2331152707338333,0.9647895693778992,0.04817068949341774,50
8,0.99,baseline,1,19,1.8533707857131958,0.08338502049446106,0.3441234529018402,0.9708679914474487,0.05769328027963638,50
8,0.99,baseline,1,20,1.4571588039398193,0.059560131281614304,0.23339958488941193,0.8657374382019043,0.06125497445464134,50
8,0.99,baseline,1,21,1.811996579170227,0.0755695104598999,0.3081706464290619,0.8495685458183289,0.05944378674030304,50
8,0.99,baseline,1,22,1.3991740942001343,0.22581127285957336,0.16364039480686188,1.1464499235153198,0.04913991317152977,50
8,0.99,baseline,1,23,1.3734157085418701,0.09181588888168335,0.19625943899154663,0.8928188681602478,0.06169235333800316,50
8,0.99,baseline,1,24,1.6063158512115479,0.08384205400943756,0.263700008392334,0.9166755676269531,0.052868425846099854,50
8,0.99,baseline,1,25,1.8237630128860474,0.07479244470596313,0.2823192775249481,0.864437997341156,0.0733412504196167,50
8,0.99,baseline,1,26,1.5679223537445068,0.08771949261426926,0.2145598828792572,0.9219241142272949,0.0777892991900444,50
8,0.99,baseline,1,27,1.7043641805648804,0.0938900038599968,0.2399822622537613,0.8974587917327881,0.07795372605323792,50
8,0.99,baseline,1,28,1.3814889192581177,0.23740869760513306,0.18314580619335175,1.2303493022918701,0.03866445645689964,50
8,0.99,baseline,1,29,1.3364161252975464,0.07068362832069397,0.1694738268852234,0.8726447224617004,0.07050599157810211,50
8,0.99,baseline,1,30,1.2968658208847046,0.27992960810661316,0.15508060157299042,1.1256628036499023,0.042457882314920425,50
8,0.99,baseline,1,31,1.2237046957015991,0.19100560247898102,0.14049507677555084,0.9111859202384949,0.041704945266246796,50
8,0.99,baseline,1,32,1.114966869354248,0.07595396786928177,0.12166403234004974,0.7683528065681458,0.07651547342538834,50
8,0.99,baseline,1,33,1.1652581691741943,0.08465889096260071,0.14733488857746124,0.8735303282737732,0.07194427400827408,50
8,0.99,baseline,1,35,1.0115631818771362,0.15688498318195343,0.08721973747015,0.6790710687637329,0.07036762684583664,50
8,0.99,baseline,1,36,0.9969959855079651,0.2892792820930481,0.07578812539577484,0.7625619173049927,0.042657434940338135,50
8,0.99,baseline,1,37,0.8637895584106445,0.22427937388420105,0.05986662581562996,0.6011646389961243,0.047689881175756454,50
8,0.99,baseline,1,38,0.7080725431442261,0.1462358981370926,0.05310295149683952,0.40002918243408203,0.05253756791353226,50
8,0.99,baseline,1,39,0.6166039109230042,0.05738378316164017,0.04472486674785614,0.3287643790245056,0.08013218641281128,50
8,0.99,baseline,1,41,0.3566749393939972,0.2555629014968872,0.009978407062590122,0.16827964782714844,0.08200864493846893,50
8,0.99,baseline,1,42,0.4257729947566986,0.2861497104167938,0.0164156686514616,0.10697609186172485,0.04326086491346359,50
8,0.99,baseline,1,54,0.3220399022102356,0.4717083275318146,0.006963170599192381,-0.00020003318786621094,0.001561448909342289,50
8,0.99,baseline,1,61,0.35532307624816895,0.46695592999458313,0.00892031192779541,-0.000392913818359375,0.0030216590967029333,50
8,0.99,baseline,1,66,0.36703547835350037,0.4687299132347107,0.009283832274377346,-0.00022542476654052734,0.0014427164569497108,50
8,0.99,baseline,1,70,0.6202887892723083,0.47308990359306335,0.026188071817159653,-0.0009201765060424805,0.0005315448506735265,50
8,0.99,baseline,1,73,0.8457687497138977,0.47394999861717224,0.04892953485250473,-0.006092429161071777,0.00027283874806016684,50
8,0.99,baseline,1,74,0.418867290019989,0.47237730026245117,0.011876248754560947,-0.0007898807525634766,0.001196462195366621,50
8,0.99,baseline,1,76,0.5244210958480835,0.4735717177391052,0.018826909363269806,-0.0012551546096801758,0.0006717095384374261,50
8,0.99,baseline,1,77,0.3155709505081177,0.46861860156059265,0.0067906989715993404,-0.0003345012664794922,0.003738245228305459,50
8,0.99,baseline,1,79,0.43283918499946594,0.4735986292362213,0.012913744896650314,-0.0010654926300048828,0.0005492827040143311,50
8,0.99,baseline,2,0,2.230772018432617,0.06319240480661392,0.45849740505218506,0.9743857979774475,0.04615576192736626,57
8,0.99,baseline,2,1,1.538040041923523,0.08015627413988113,0.31073111295700073,1.0132745504379272,0.055981241166591644,57
8,0.99,baseline,2,2,1.7208874225616455,0.06591025739908218,0.4017565846443176,0.9610971212387085,0.05595693364739418,57
8,0.99,baseline,2,3,1.7267011404037476,0.12811461091041565,0.3140363395214081,0.9908097982406616,0.054384153336286545,57
8,0.99,baseline,2,4,1.7119754552841187,0.16333691775798798,0.24350477755069733,1.0107389688491821,0.07250110059976578,57
8,0.99,baseline,2,5,1.6086758375167847,0.05495329201221466,0.33779823780059814,0.9815113544464111,0.05289504677057266,57
8,0.99,baseline,2,6,1.909566044807434,0.14967508614063263,0.30391207337379456,0.9884861707687378,0.06582020968198776,57
8,0.99,baseline,2,7,1.7068852186203003,0.09812573343515396,0.2681184411048889,0.9636103510856628,0.07960384339094162,57
8,0.99,baseline,2,8,2.0364749431610107,0.09945511072874069,0.3761395514011383,0.9555893540382385,0.051541101187467575,57
8,0.99,baseline,2,9,1.523883581161499,0.09409778565168381,0.22066476941108704,0.888019323348999,0.05634751915931702,57
8,0.99,baseline,2,10,1.3436146974563599,0.10987305641174316,0.19622965157032013,1.0128849744796753,0.06847234070301056,57
8,0.99,baseline,2,11,1.413140058517456,0.0441843643784523,0.2545241713523865,0.9434970021247864,0.050685323774814606,57
8,0.99,baseline,2,12,1.5423082113265991,0.10076241940259933,0.2558625340461731,1.0863014459609985,0.04122485965490341,57
8,0.99,baseline,2,13,1.686057448387146,0.17649714648723602,0.19434797763824463,1.019757866859436,0.08174299448728561,57
8,0.99,baseline,2,14,1.7603768110275269,0.18239597976207733,0.2375909686088562,0.9983998537063599,0.060255032032728195,57
8,0.99,baseline,2,15,1.55361807346344,0.22812725603580475,0.18398815393447876,1.3286333084106445,0.05264172703027725,57
8,0.99,baseline,2,16,1.6298904418945312,0.09912009537220001,0.2573331594467163,0.927290141582489,0.052207011729478836,57
8,0.99,baseline,2,17,1.6068658828735352,0.14427822828292847,0.21108821034431458,0.9322365522384644,0.06128109246492386,57
8,0.99,baseline,2,18,1.4392050504684448,0.09514597058296204,0.1940729320049286,0.8933590650558472,0.05442049726843834,57
8,0.99,baseline,2,19,1.416061282157898,0.06556287407875061,0.2119365930557251,0.9286746978759766,0.08134499937295914,57
8,0.99,baseline,2,20,1.5415077209472656,0.14182494580745697,0.21086393296718597,0.9495642781257629,0.06107528880238533,57
8,0.99,baseline,2,21,1.3990076780319214,0.16975240409374237,0.15928922593593597,0.9599688053131104,0.07085158675909042,57
8,0.99,baseline,2,22,1.4589546918869019,0.10998433828353882,0.2062138020992279,0.9399465322494507,0.05841629579663277,57
8,0.99,baseline,2,23,1.479699969291687,0.09088268876075745,0.19862541556358337,0.9775110483169556,0.05885537341237068,57
8,0.99,baseline,2,24,1.416909098625183,0.14292359352111816,0.1620764136314392,0.9269006848335266,0.07084594666957855,57
8,0.99,baseline,2,25,1.2365317344665527,0.1744907647371292,0.12660692632198334,1.0604398250579834,0.06193598732352257,57
8,0.99,baseline,2,26,1.5455238819122314,0.11048963665962219,0.21642009913921356,0.8921284675598145,0.050264984369277954,57
8,0.99,baseline,2,27,1.323474407196045,0.06998979300260544,0.1877492517232895,0.9557902812957764,0.06233067438006401,57
8,0.99,baseline,2,28,1.3434556722640991,0.09075631946325302,0.17660894989967346,0.8787080645561218,0.066975899040699,57
8,0.99,baseline,2,29,1.3862380981445312,0.10044391453266144,0.18526318669319153,0.8891488313674927,0.054592277854681015,57
8,0.99,baseline,2,30,1.177361011505127,0.08555488288402557,0.15875786542892456,0.8256557583808899,0.058863721787929535,57
8,0.99,baseline,2,31,1.249373197555542,0.13391628861427307,0.14444829523563385,0.9389851093292236,0.08034136146306992,57
8,0.99,baseline,2,32,1.2806073427200317,0.19134639203548431,0.14929944276809692,1.1099131107330322,0.049684010446071625,57
8,0.99,baseline,2,33,1.2500176429748535,0.1315091997385025,0.13608580827713013,0.9177367687225342,0.06983392685651779,57
8,0.99,baseline,2,34,0.976483941078186,0.2043963074684143,0.09078045934438705,1.1565418243408203,0.05866699293255806,57
8,0.99,baseline,2,35,0.913012683391571,0.21290810406208038,0.06843352317810059,1.0069303512573242,0.06646088510751724,57
8,0.99,baseline,2,36,1.0171552896499634,0.141799196600914,0.08061127364635468,0.610242486000061,0.07002346962690353,57
8,0.99,baseline,2,38,1.1695019006729126,0.18548338115215302,0.10788233578205109,0.7071740627288818,0.0652698203921318,57
8,0.99,baseline,2,39,0.7200859785079956,0.17528775334358215,0.04581484571099281,0.44700461626052856,0.06679501384496689,57
8,0.99,baseline,2,40,1.038780689239502,0.2032926082611084,0.07515104860067368,0.6757580041885376,0.062140438705682755,57
8,0.99,baseline,2,41,0.37786686420440674,0.16270627081394196,0.013673709705471992,0.19101661443710327,0.05766253545880318,57
8,0.99,baseline,2,44,0.6687689423561096,0.2845551669597626,0.028033817186951637,0.2335999608039856,0.06230239197611809,57
8,0.99,baseline,2,45,0.3089720606803894,0.47893187403678894,0.0051165358163416386,-9.97781753540039e-05,0.012271933257579803,57
8,0.99,baseline,2,50,0.43469128012657166,0.47920235991477966,0.009840220212936401,-0.0002238750457763672,0.01299680583178997,57
8,0.99,baseline,2,52,0.35425707697868347,0.47823530435562134,0.006803038064390421,-1.3113021850585938e-06,0.015200209803879261,57
8,0.99,baseline,2,59,0.48771288990974426,0.3388516306877136,0.013862391002476215,0.014739513397216797,0.05351433902978897,57
8,0.99,baseline,2,62,0.31634825468063354,0.4762662947177887,0.005265285726636648,-9.894371032714844e-05,0.015327969565987587,57
8,0.99,baseline,2,63,0.810882031917572,0.46208152174949646,0.034112006425857544,-0.0007425546646118164,0.01816519722342491,57
8,0.99,baseline,2,67,0.42247435450553894,0.4786182940006256,0.009779810905456543,-0.00017499923706054688,0.013051298446953297,57
8,0.99,baseline,2,68,0.38112911581993103,0.48117151856422424,0.007718376349657774,-9.059906005859375e-05,0.01275870855897665,57
8,0.99,baseline,2,69,0.6640575528144836,0.4771524667739868,0.02423933707177639,-0.0017229318618774414,0.01469558198004961,57
8,0.99,baseline,2,71,0.3020789325237274,0.4741164445877075,0.0049796877428889275,-2.3126602172851562e-05,0.017338430508971214,57
8,0.99,baseline,2,72,0.5638888478279114,0.4759504199028015,0.01746016927063465,-0.00044846534729003906,0.014584869146347046,57
8,0.99,baseline,2,74,0.38129618763923645,0.4602762460708618,0.008365483954548836,-0.0002830028533935547,0.017179658636450768,57
8,0.99,baseline,2,75,0.5249666571617126,0.4767058789730072,0.015219778753817081,-0.00144195556640625,0.01440101396292448,57
8,0.99,baseline,2,76,0.6634239554405212,0.4792151153087616,0.02389778569340706,-0.0016554594039916992,0.013287822715938091,57
8,0.99,baseline,2,77,0.49730589985847473,0.47968190908432007,0.013296396471560001,-0.00021064281463623047,0.013957517221570015,57
8,0.99,baseline,3,0,2.0942656993865967,0.12153047323226929,0.3958665728569031,0.9852168560028076,0.0833798348903656,43
8,0.99,baseline,3,1,1.7190934419631958,0.06658798456192017,0.35384976863861084,0.9944067597389221,0.08302865922451019,43
8,0.99,baseline,3,2,1.901312232017517,0.07310354709625244,0.4064086377620697,0.9902464747428894,0.0670347809791565,43
8,0.99,baseline,3,3,1.8085896968841553,0.07898131757974625,0.38413360714912415,0.9371256828308105,0.08816475421190262,43
8,0.99,baseline,3,4,1.3620156049728394,0.06860819458961487,0.29952478408813477,0.9819289445877075,0.05347682163119316,43
8,0.99,baseline,3,5,1.84251868724823,0.06509318202733994,0.3451804518699646,0.9834094643592834,0.06619521230459213,43
8,0.99,baseline,3,6,1.8422504663467407,0.10223116725683212,0.354598730802536,0.9920800924301147,0.07586314529180527,43
8,0.99,baseline,3,7,1.6847761869430542,0.09026909619569778,0.3127439618110657,0.9636971950531006,0.06481815129518509,43
8,0.99,baseline,3,8,2.1372714042663574,0.08608349412679672,0.3826189339160919,0.9849055409431458,0.08025965094566345,43
8,0.99,baseline,3,9,1.8650907278060913,0.07138096541166306,0.32734915614128113,0.9406805038452148,0.08834578096866608,43
8,0.99,baseline,3,10,1.369301438331604,0.08190735429525375,0.22266976535320282,0.9357569217681885,0.07757366448640823,43
8,0.99,baseline,3,11,1.7388771772384644,0.08536814153194427,0.28914639353752136,0.9723836779594421,0.07720895111560822,43
8,0.99,baseline,3,12,1.4839733839035034,0.08010545372962952,0.2214949131011963,0.9594836831092834,0.0851375013589859,43
8,0.99,baseline,3,13,1.5267759561538696,0.07630470395088196,0.24090825021266937,0.9439299702644348,0.06872372329235077,43
8,0.99,baseline,3,14,1.563307523727417,0.07889046519994736,0.28326350450515747,0.9599944353103638,0.077635757625103,43
8,0.99,baseline,3,15,1.6354680061340332,0.08258859068155289,0.24875153601169586,0.9426848888397217,0.09262914210557938,43
8,0.99,baseline,3,16,1.4115747213363647,0.08132621645927429,0.22612719237804413,0.9416273236274719,0.08996884524822235,43
8,0.99,baseline,3,17,1.5749305486679077,0.07514367997646332,0.22464019060134888,0.9163370132446289,0.08051382005214691,43
8,0.99,baseline,3,18,1.3036547899246216,0.0676727294921875,0.2015565037727356,0.913460910320282,0.09112492203712463,43
8,0.99,baseline,3,19,1.5599619150161743,0.10138529539108276,0.23080453276634216,0.9553550481796265,0.07648132741451263,43
8,0.99,baseline,3,20,1.491409182548523,0.10079995542764664,0.18858541548252106,0.8976807594299316,0.07868067175149918,43
8,0.99,baseline,3,21,1.5715055465698242,0.09654256701469421,0.20386365056037903,0.9374043941497803,0.1236075907945633,43
8,0.99,baseline,3,22,1.4217156171798706,0.1304614096879959,0.17273454368114471,0.9518744945526123,0.09511357545852661,43
8,0.99,baseline,3,23,1.503709077835083,0.11189489811658859,0.19030028581619263,0.9790313243865967,0.0917302742600441,43
8,0.99,baseline,3,24,1.4612780809402466,0.09394828230142593,0.20062707364559174,0.9431569576263428,0.08723511546850204,43
8,0.99,baseline,3,25,1.7089266777038574,0.15286409854888916,0.22008010745048523,0.8892399668693542,0.1162557601928711,43
8,0.99,baseline,3,26,1.6118121147155762,0.13306665420532227,0.2090163677930832,0.8834666013717651,0.08996760845184326,43
8,0.99,baseline,3,27,1.6102304458618164,0.10917887836694717,0.20895268023014069,0.9470461010932922,0.13947483897209167,43
8,0.99,baseline,3,28,1.6846098899841309,0.1622958481311798,0.2126610428094864,0.8312503099441528,0.10118075460195541,43
8,0.99,baseline,3,29,1.5909427404403687,0.1295824497938156,0.19348768889904022,0.8838145732879639,0.09475638717412949,43
8,0.99,baseline,3,30,1.2665101289749146,0.06723009049892426,0.17436794936656952,0.8982976675033569,0.07664677500724792,43
8,0.99,baseline,3,31,1.2343471050262451,0.10004495829343796,0.16112570464611053,0.8675484657287598,0.08214219659566879,43
8,0.99,baseline,3,32,1.3985332250595093,0.10761352628469467,0.16043731570243835,0.7512259483337402,0.10063927620649338,43
8,0.99,baseline,3,33,1.298179268836975,0.1253574639558792,0.1438026875257492,0.8017308115959167,0.10227426141500473,43
8,0.99,baseline,3,34,1.385081171989441,0.09498956054449081,0.18119646608829498,0.857853353023529,0.08849302679300308,43
8,0.99,baseline,3,35,1.4644562005996704,0.18079333007335663,0.14454728364944458,0.7867344617843628,0.09460727870464325,43
8,0.99,baseline,3,36,1.2974354028701782,0.10217142850160599,0.141082763671875,0.7637709379196167,0.08446081727743149,43
8,0.99,baseline,3,37,1.0495023727416992,0.08738874644041061,0.12138409912586212,0.7920957207679749,0.11173035949468613,43
8,0.99,baseline,3,38,0.9680004119873047,0.11786220967769623,0.0758080780506134,0.641913115978241,0.11734600365161896,43
8,0.99,baseline,3,39,0.696507453918457,0.1581912636756897,0.04108639061450958,0.22079956531524658,0.10630420595407486,43
8,0.99,baseline,3,40,0.4878895878791809,0.09829103201627731,0.02302958071231842,0.2057722806930542,0.10725221037864685,43
8,0.99,baseline,3,41,0.3299958407878876,0.08821997046470642,0.011748755350708961,0.10432982444763184,0.10273749381303787,43
8,0.99,baseline,3,42,0.510068953037262,0.11215639859437943,0.0261710062623024,0.21297073364257812,0.09837113320827484,43
8,0.99,baseline,4,0,1.8134902715682983,0.05422009155154228,0.4175070524215698,0.975677490234375,0.07166595757007599,42
8,0.99,baseline,4,1,1.6327273845672607,0.06864504516124725,0.3765696585178375,0.987858772277832,0.06338001787662506,42
8,0.99,baseline,4,2,1.3124160766601562,0.07104324549436569,0.2590371370315552,0.9536609649658203,0.05850272625684738,42
8,0.99,baseline,4,3,1.7521638870239258,0.06285311281681061,0.4158634841442108,0.9899412989616394,0.06338369846343994,42
8,0.99,baseline,4,4,1.7960028648376465,0.09087994694709778,0.35260432958602905,0.9835953116416931,0.07872519642114639,42
8,0.99,baseline,4,5,1.5130980014801025,0.09001905471086502,0.2761249840259552,0.9533114433288574,0.08155550807714462,42
8,0.99,baseline,4,6,1.721026062965393,0.06851138919591904,0.32276490330696106,0.9413725733757019,0.0759376510977745,42
8,0.99,baseline,4,7,1.8128364086151123,0.07553305476903915,0.3901069760322571,0.9851620197296143,0.08993589878082275,42
8,0.99,baseline,4,8,1.7931089401245117,0.0836917906999588,0.3184616267681122,0.9813944101333618,0.08273083716630936,42
8,0.99,baseline,4,9,1.4721981287002563,0.08942709863185883,0.2812393307685852,0.9437079429626465,0.050160519778728485,42
8,0.99,baseline,4,10,1.7691380977630615,0.07624087482690811,0.3466496765613556,0.9630778431892395,0.06542877107858658,42
8,0.99,baseline,4,11,1.3168479204177856,0.08169741928577423,0.21389944851398468,0.9528117775917053,0.08127225190401077,42
8,0.99,baseline,4,12,1.4939802885055542,0.06862220168113708,0.24958662688732147,0.9165960550308228,0.06755142658948898,42
8,0.99,baseline,4,13,1.3497945070266724,0.06652240455150604,0.2200828194618225,0.9621804356575012,0.07337059825658798,42
8,0.99,baseline,4,14,1.4596772193908691,0.14715147018432617,0.21828030049800873,0.9510658383369446,0.11288654804229736,42
8,0.99,baseline,4,15,1.662455677986145,0.11122491210699081,0.24516262114048004,0.935269832611084,0.09368284046649933,42
8,0.99,baseline,4,16,1.5430331230163574,0.11225011944770813,0.23199108242988586,0.9756825566291809,0.08203372359275818,42
8,0.99,baseline,4,17,1.4408929347991943,0.06281634420156479,0.24428421258926392,0.9539070725440979,0.06566469371318817,42
