n_over_m,sparsity,condition,seed,newfeat,grad_norm_init,fvu_new_end,fvu_old_start,fvu_old_end,forgetting,reach_traj,clean_traj
2,0.9,input_at,1,14,5.992816925048828,0.00013660662807524204,0.04210760444402695,0.051796574145555496,0.00968896970152855,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,1,15,9.846327781677246,0.001073730061762035,0.03457200527191162,0.04753667861223221,0.012964673340320587,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:0;400:1;700:1;1100:1;1500:1
2,0.9,input_at,1,16,5.634815216064453,0.0008973279036581516,0.03675790876150131,0.050870317965745926,0.014112409204244614,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,1,17,3.5739543437957764,0.0021221803035587072,0.037853967398405075,0.04944057762622833,0.011586610227823257,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,1,18,1.1495071649551392,0.000607979716733098,0.0369858555495739,0.046962298452854156,0.009976442903280258,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,1,19,6.576451301574707,0.0019533762242645025,0.03617977350950241,0.05185818672180176,0.015678413212299347,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,14,6.085330486297607,0.0003819811390712857,0.037537697702646255,0.04583585634827614,0.008298158645629883,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,15,6.505405426025391,0.0005389620782807469,0.03156585246324539,0.04533395171165466,0.013768099248409271,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,16,3.623396396636963,0.0002177878050133586,0.03024701587855816,0.042086467146873474,0.011839451268315315,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,17,0.9933646321296692,9.689700527815148e-05,0.036137308925390244,0.042825449258089066,0.006688140332698822,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,18,0.8416422605514526,3.7599445931846276e-05,0.02864793874323368,0.03809809684753418,0.009450158104300499,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,2,19,0.7413696050643921,0.00012630803394131362,0.02741069160401821,0.03813266381621361,0.010721972212195396,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,14,0.6674938797950745,0.00010066649701911956,0.037969958037137985,0.03972496837377548,0.001755010336637497,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,15,0.37095168232917786,0.0001223587605636567,0.03713298588991165,0.03845316171646118,0.00132017582654953,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,16,2.9884889125823975,0.0001160569372586906,0.037086620926856995,0.03770236298441887,0.0006157420575618744,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,17,0.0820080041885376,8.103658183244988e-05,0.03981076553463936,0.03898701071739197,-0.0008237548172473907,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,18,0.7299737930297852,0.00022349633218254894,0.034438420087099075,0.04084151238203049,0.006403092294931412,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,3,19,0.423554927110672,0.00011361621727701277,0.039902202785015106,0.04359472170472145,0.0036925189197063446,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,14,0.7919707894325256,0.00018153799464926124,0.037193551659584045,0.04579111933708191,0.008597567677497864,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,15,1.8122342824935913,7.250958879012614e-05,0.041195403784513474,0.050719425082206726,0.009524021297693253,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,16,8.633187294006348,0.0003535123832989484,0.03716029226779938,0.049741603434085846,0.012581311166286469,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,17,0.9941823482513428,0.00023169763153418899,0.035340260714292526,0.04334970563650131,0.008009444922208786,0:0;25:0;50:1;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,18,6.876353740692139,0.00024753998150117695,0.03686904534697533,0.044627320021390915,0.007758274674415588,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,input_at,4,19,0.9312994480133057,6.441248842747882e-05,0.03714334964752197,0.04339543357491493,0.00625208392739296,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,0,14,0.1506468653678894,0.00020380249770823866,0.04005919024348259,0.04938697814941406,0.009327787905931473,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,0,15,0.06845270097255707,0.0001238692202605307,0.03856118023395538,0.0470648929476738,0.008503712713718414,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,0,16,0.050156835466623306,1.6076008081436157,0.039632637053728104,0.03956618160009384,-6.645545363426208e-05,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
2,0.9,lat,0,17,13.066089630126953,0.0003966590156778693,0.04057154059410095,0.057215701788663864,0.016644161194562912,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1
2,0.9,lat,0,18,5.04706335067749,0.00018425453163217753,0.04136575385928154,0.056131646037101746,0.014765892177820206,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,0,19,0.10957185178995132,1.5953950881958008,0.03786100447177887,0.03773529827594757,-0.00012570619583129883,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
2,0.9,lat,1,14,4.071789264678955,0.00045765776303596795,0.0411272756755352,0.05185541883111,0.010728143155574799,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1
2,0.9,lat,1,15,7.625383377075195,0.002995009534060955,0.0344938300549984,0.048091474920511246,0.013597644865512848,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,1,16,2.8994317054748535,0.0008125274325720966,0.03845982998609543,0.05579017847776413,0.0173303484916687,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,1,17,3.318934202194214,0.000542404712177813,0.036969419568777084,0.04485616832971573,0.007886748760938644,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,1,18,0.7084659934043884,0.001691227313131094,0.039227865636348724,0.049386121332645416,0.010158255696296692,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,1,19,5.562833786010742,0.0011697651352733374,0.0349089615046978,0.054359499365091324,0.019450537860393524,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,14,2.24507999420166,9.845002205111086e-05,0.037435125559568405,0.046519145369529724,0.009084019809961319,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,15,2.945215940475464,0.00015132564294617623,0.031497593969106674,0.04206359386444092,0.010565999895334244,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,16,1.161831259727478,5.8905916375806555e-05,0.030169690027832985,0.04007957503199577,0.009909885004162788,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,17,0.18020354211330414,3.355102671775967e-05,0.0360771007835865,0.04948371648788452,0.01340661570429802,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,18,0.9166029095649719,9.646255057305098e-05,0.028574073687195778,0.03789232671260834,0.00931825302541256,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,2,19,0.44945377111434937,9.669021528679878e-05,0.02734161913394928,0.038004081696271896,0.010662462562322617,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,14,0.07235190272331238,8.822545350994915e-05,0.0330219566822052,0.03998401388525963,0.006962057203054428,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,15,0.9484023451805115,0.00011292963608866557,0.029749296605587006,0.038589585572481155,0.00884028896689415,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:1;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,16,0.42121970653533936,4.775634442921728e-05,0.030125288292765617,0.03754312917590141,0.007417840883135796,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,17,0.05126625671982765,4.0463208279106766e-05,0.032286178320646286,0.04219437018036842,0.009908191859722137,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,18,0.05112168565392494,0.00015156815061345696,0.02851535938680172,0.04051520302891731,0.011999843642115593,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,3,19,1.2134861946105957,8.145192259689793e-05,0.0349154993891716,0.04354085773229599,0.00862535834312439,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,4,14,0.11989439278841019,0.00021815071522723883,0.03925793617963791,0.04599444940686226,0.00673651322722435,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,4,15,0.8093718886375427,0.00016741450235713273,0.0453469343483448,0.05337029695510864,0.00802336260676384,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:1;150:1;250:1;400:1;700:1;1100:1;1500:1
2,0.9,lat,4,16,4.748852252960205,0.00011585823813220486,0.03614148125052452,0.04705118387937546,0.010909702628850937,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1
2,0.9,lat,4,17,1.1256940364837646,7.115773769328371e-05,0.04159923270344734,0.05289250612258911,0.01129327341914177,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1
2,0.9,lat,4,18,3.012817859649658,4.011595228803344e-05,0.03877517208456993,0.047925516963005066,0.009150344878435135,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1
2,0.9,lat,4,19,1.3328708410263062,6.0661142924800515e-05,0.04256999120116234,0.0515144020318985,0.00894441083073616,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1
4,0.9,baseline,0,34,5.236685752868652,0.007147901691496372,0.3201368749141693,0.3892885446548462,0.06915166974067688,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,0,35,2.230715036392212,0.004250484053045511,0.3116777241230011,0.37340080738067627,0.06172308325767517,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,0,36,20.81664276123047,0.014889255166053772,0.3054543435573578,0.37795424461364746,0.07249990105628967,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,0,37,0.18009793758392334,0.0037086994852870703,0.31787174940109253,0.3806312084197998,0.06275945901870728,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,0,38,1.2697514295578003,0.004708441440016031,0.31317588686943054,0.37257829308509827,0.059402406215667725,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,0,39,0.2980536222457886,0.052394799888134,0.3168606162071228,0.35863545536994934,0.04177483916282654,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:0;700:0;1100:1;1500:1
4,0.9,baseline,1,34,0.4987974464893341,0.006902056746184826,0.31887707114219666,0.3839908838272095,0.06511381268501282,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,1,35,1.016441822052002,0.05724435672163963,0.31085553765296936,0.3506350815296173,0.03977954387664795,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:1;1500:1
4,0.9,baseline,1,36,20.7849178314209,0.008692247793078423,0.3109237849712372,0.38639363646507263,0.07546985149383545,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,1,37,0.2598530054092407,0.004455066751688719,0.31110042333602905,0.38070034980773926,0.0695999264717102,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,1,38,0.8849637508392334,0.006638768129050732,0.31466588377952576,0.3770599663257599,0.06239408254623413,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,1,39,0.15567685663700104,0.003568058367818594,0.31431588530540466,0.37589868903160095,0.06158280372619629,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,34,2.0725181102752686,0.005948633421212435,0.31535103917121887,0.3777919411659241,0.0624409019947052,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,35,12.959223747253418,0.003190424293279648,0.31711918115615845,0.3838181793689728,0.06669899821281433,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,36,0.9172252416610718,0.005092645063996315,0.3182216286659241,0.39037051796913147,0.0721488893032074,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,37,15.517626762390137,0.007002025377005339,0.31882932782173157,0.38829171657562256,0.06946238875389099,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,38,10.928678512573242,0.0022271673660725355,0.3159540891647339,0.38085049390792847,0.06489640474319458,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,2,39,8.617420196533203,0.004804797470569611,0.3134729564189911,0.38199689984321594,0.06852394342422485,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,34,0.5110363960266113,0.0024035752285271883,0.31880730390548706,0.38263338804244995,0.06382608413696289,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,35,0.8107659220695496,0.006329342722892761,0.31670597195625305,0.3845222592353821,0.06781628727912903,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,36,20.019807815551758,0.006177518982440233,0.31520116329193115,0.38657253980636597,0.07137137651443481,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,37,0.9309620261192322,0.005156529136002064,0.3159914016723633,0.38387531042099,0.06788390874862671,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,38,42.74284744262695,0.16080695390701294,0.3087385594844818,0.3857114911079407,0.07697293162345886,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,3,39,11.850178718566895,0.00563386594876647,0.3133239150047302,0.3803267776966095,0.06700286269187927,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,34,0.6791404485702515,0.00470939464867115,0.3118394911289215,0.3741218149662018,0.06228232383728027,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,35,1.1616547107696533,0.004618654027581215,0.31545260548591614,0.3793882131576538,0.06393560767173767,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,36,0.4669882357120514,0.003968851640820503,0.3112748861312866,0.3753053545951843,0.0640304684638977,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,37,11.294343948364258,0.005940718576312065,0.31135624647140503,0.3792181611061096,0.06786191463470459,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,38,0.4011084735393524,0.003872451838105917,0.31508761644363403,0.3812205493450165,0.06613293290138245,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:0;1100:0;1500:0
4,0.9,baseline,4,39,0.1803080439567566,0.022922616451978683,0.3195611834526062,0.3733600676059723,0.05379888415336609,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:0;700:0;1100:0;1500:0
4,0.9,input_at,0,34,4.213800430297852,0.006279109511524439,0.3711054027080536,0.3996705412864685,0.028565138578414917,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,0,35,1.4621070623397827,0.003230320056900382,0.36355510354042053,0.3863941431045532,0.02283903956413269,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,0,36,14.625714302062988,0.007820652797818184,0.35879576206207275,0.3910364508628845,0.03224068880081177,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:0;400:0;700:1;1100:1;1500:1
4,0.9,input_at,0,37,0.1959654837846756,0.0029967527370899916,0.3709823489189148,0.3978378474712372,0.026855498552322388,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,0,38,1.3020988702774048,0.003906314726918936,0.359666645526886,0.3858012557029724,0.026134610176086426,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,0,39,0.2910323441028595,0.0026195424143224955,0.3684990406036377,0.39432859420776367,0.025829553604125977,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,1,34,0.11310990899801254,0.004904061555862427,0.37381109595298767,0.39922896027565,0.025417864322662354,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:1;250:1;400:1;700:1;1100:1;1500:1
4,0.9,input_at,1,35,1.0738635063171387,0.0036175437271595,0.369395911693573,0.3939235210418701,0.02452760934829712,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1,0:0;25:0;50:0;75:0;100:0;150:0;250:1;400:1;700:1;1100:1;1500:1
